@relation Water-quality

@attribute std_temp numeric
@attribute std_pH numeric
@attribute conduct numeric
@attribute o2 numeric
@attribute o2sat numeric
@attribute co2 numeric
@attribute hardness numeric
@attribute no2 numeric
@attribute no3 numeric
@attribute nh4 numeric
@attribute po4 numeric
@attribute cl numeric
@attribute sio2 numeric
@attribute kmno4 numeric
@attribute k2cr2o7 numeric
@attribute bod numeric
@attribute 25400 {0,1}
@attribute 29600 {0,1}
@attribute 30400 {0,1}
@attribute 33400 {0,1}
@attribute 17300 {0,1}
@attribute 19400 {0,1}
@attribute 34500 {0,1}
@attribute 38100 {0,1}
@attribute 49700 {0,1}
@attribute 50390 {0,1}
@attribute 55800 {0,1}
@attribute 57500 {0,1}
@attribute 59300 {0,1}
@attribute 37880 {0,1}

@data
3.155676758595350,21.920377709853400,2.945366735847180,1.615538967202010,1.825016523949290,2.719433559366980,3.743457037744250,4.375939777611900,2.116796294747080,0.641284031709643,0.442074393498783,1.242155968625600,3.049427272593200,1.324277121001860,1.324564221285290,0.796678736700503,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1.012933280536780,23.421773443405000,4.227576860600840,3.521046466978730,3.071369272012220,0.971226271202493,4.807386932682090,0.690937859622931,1.994083466066090,0.118131268999145,0.442074393498783,3.519441911105870,3.118732437879400,1.945876585961920,2.438728349658840,1.619913431291020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.960881896953660,21.620098563143100,2.917492602700360,0.124272228246308,0.137989054249824,6.138150033999760,3.231194495737140,0.633359704654353,0.092034621510742,4.484769248074670,1.220967372520450,0.921265676730654,4.366225413031160,2.621528178309810,2.596528419342640,3.930281767722480,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.779020315848750,21.319819416432700,6.197348936309360,0.041424076082103,0.048963857959615,8.896432644214840,4.807386932682090,0.460625239748621,0.000000000000000,8.437947785653200,1.936706866756570,6.562724034238590,5.197887396465670,2.513423923534150,4.590547481710750,3.514238427445550,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0.740220474238414,23.121494296694700,3.911670018270230,5.923642879740690,4.980959732437200,0.000000000000000,3.428218550355260,0.403047084780043,2.178152709087570,0.468306102103753,0.357869747118063,2.929417826008710,4.158309917172540,0.648625528653973,0.726836684604202,0.354079438533557,0,0,0,1,0,0,0,1,1,1,0,0,1,1
2.103784505730230,23.421773443405000,3.047571890718850,4.266679836456580,4.277660681744550,0.815830067810094,3.822266659591500,0.403047084780043,3.834775896280940,0.236262537998290,0.820995302212026,2.422204138819920,4.435530578317370,0.472956114643522,0.549909333746600,0.123927803486745,1,0,0,1,1,1,1,1,1,0,1,0,1,1
4.012774149818770,22.821215149984300,3.010406379856420,3.189653858321910,3.917108636769200,3.846056033961870,3.388813739431640,0.690937859622931,1.871370637385100,0.160321007927411,0.421023231903603,1.821828753984210,6.410727788974330,1.432381375777520,1.095036847199750,0.185891705230117,0,0,0,0,1,0,1,1,1,1,1,0,1,1
1.090851225193450,22.821215149984300,2.954658113562780,4.639496521195510,4.090707769535110,0.699282915265795,3.191789684813520,0.748516014591509,4.110879760813160,0.257357407462423,0.273665100737342,2.339393740911550,4.192962499815640,0.797268878970509,0.626418458441779,0.354079438533557,0,0,1,1,1,0,1,1,1,0,1,0,1,1
3.701102371192070,23.421773443405000,3.707259708526890,3.686742771307150,4.397844696736330,0.971226271202493,3.743457037744250,3.281954833208920,1.073737250958660,1.189750637777100,0.673637171045765,2.494663236989750,2.633596280875940,0.648625528653973,0.860727652820766,0.433747312203607,0,0,1,0,0,1,0,1,1,0,0,0,0,0
1.305125572999310,23.722052590115300,3.679385575380070,5.633674347165970,5.110046267058010,0.815830067810094,3.743457037744250,0.575781549685776,2.239509123428070,0.337517911426128,0.189460454356621,2.515365836466840,4.782056404748420,0.648625528653973,0.301254678487268,0.531119157800335,0,0,0,1,1,1,0,0,1,1,0,0,1,0
4.908830513370540,22.220656856563700,5.723488672813440,0.952753749888363,1.264157787320970,2.719433559366980,3.822266659591500,0.518203394717198,0.092034621510742,1.662275713773680,2.484037068231260,3.343469815550570,4.400877995674270,0.999964356674876,1.118945948667000,1.549097543584310,0,0,0,1,0,1,1,1,0,0,0,0,0,0
0.623343557253402,23.722052590115300,1.718904877387150,5.882218803658590,4.869678237074440,0.699282915265795,1.930835735257560,0.115156309937155,1.411197529831380,0.071722556178052,0.021051161595180,1.428479363919440,4.366225413031160,0.364851859867860,0.272563756726576,0.177039719266778,0,0,0,0,1,0,1,1,0,0,0,0,1,0
3.662143398863730,21.620098563143100,1.914023809414890,2.195476032351450,2.608438251303130,7.536715864531350,2.049050168028430,0.575781549685776,1.533910358512370,0.160321007927411,0.357869747118063,1.211102069409960,6.480032954260540,1.337790152848820,1.047218644265260,0.097371845596728,0,0,0,0,0,1,0,0,1,0,0,0,1,1
0.935015335880103,22.520936003274000,2.016228964286550,4.432376140784990,3.828083440478990,2.058999694949290,2.285479033570180,0.403047084780043,3.834775896280940,0.042189738928266,0.063153484785540,1.594100159736190,5.613718388182930,0.851321006358340,0.435145646703831,0.061963901743372,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.012933280536780,22.821215149984300,1.765361765965190,4.556648369031300,3.974975014357840,0.543886711873396,1.930835735257560,0.460625239748621,0.337460278872722,0.135007164570451,0.189460454356621,1.490587162350720,4.678098656819110,0.891860101899213,0.645545739615574,0.132779789450084,0,0,0,1,1,0,0,1,1,0,0,0,1,1
3.194635730923680,21.319819416432700,1.774653143680790,2.651140869254580,3.004600374794560,4.506489898379570,2.127859789875680,0.172734464905733,0.337460278872722,0.088598451749359,0.189460454356621,0.869509178037920,3.153385020522510,1.459407439471440,0.980273160156983,0.460303270093624,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2.921922924625320,24.923169176956600,1.941897942561700,4.266679836456580,4.696079104308530,0.000000000000000,2.521907899111920,0.115156309937155,1.104415458128910,0.046408712821093,0.063153484785540,0.279485092940760,1.420755888367280,0.229721541398282,0.167363710270704,0.132779789450084,1,0,0,1,1,1,0,0,0,0,0,0,1,0
1.811592213267700,24.022331736825600,2.490089227782470,4.142407608210280,4.006133833059410,0.000000000000000,3.231194495737140,0.172734464905733,1.319162908320640,0.113912295106318,0.063153484785540,0.393349390064773,2.252417871801790,0.432417019102649,0.372981982888998,0.088519859633389,1,1,0,0,1,1,0,0,1,0,1,0,0,0
1.422002489984320,24.622890030246300,2.443632339204440,4.598072445113400,4.233148083599440,0.000000000000000,3.152384873889900,0.115156309937155,1.411197529831380,0.088598451749359,0.105255807975901,0.403700689803320,1.663323966869020,0.310799732480029,0.420800185823485,0.070815887706711,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1.675235810118520,23.722052590115300,2.202056518598680,4.722344673359710,4.491321152841050,0.427339559329097,3.428218550355260,2.360704353711680,1.441875737001630,0.063284608392399,0.147358131166261,0.414051989541867,1.732629132155220,0.351338828020902,0.473400209051421,0.132779789450084,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3.642663912699570,24.923169176956600,1.848984165405640,3.645318695225040,4.322173279889650,0.000000000000000,2.403693466341050,0.287890774842888,1.043059043788410,0.109693321213492,0.084204646380721,0.320890291894947,1.663323966869020,0.567547337572227,0.745963965777997,0.230151635046812,0,0,0,0,1,1,0,1,1,1,0,1,0,0
0.701261501910077,24.322610883536000,2.527254738644900,5.467978042837560,4.575895089316750,0.000000000000000,3.310004117584390,0.172734464905733,1.564588565682620,0.084379477856532,0.084204646380721,0.776347480391000,1.282145557794870,0.256747605092198,0.119545507336217,0.194743691193456,0,1,0,0,1,1,0,0,1,1,1,0,0,0
3.233594703252020,24.322610883536000,2.099851363727010,4.183831684292380,4.758396741711680,0.000000000000000,2.994765630195400,0.172734464905733,1.380519322661140,0.050627686713919,0.063153484785540,0.424403289280413,1.316798140437970,0.256747605092198,0.310818319074165,0.256707592936829,0,0,0,0,1,1,0,1,1,0,1,0,0,1
2.960881896953660,23.121494296694700,1.802527276827610,4.142407608210280,4.580346349131260,0.000000000000000,2.285479033570180,0.230312619874310,0.674920557745445,0.080160503963705,0.063153484785540,0.217377294509480,1.559366218939700,0.324312764326987,0.463836568464524,0.283263550826845,0,0,1,0,1,1,0,0,1,0,0,0,0,1
0.740220474238414,23.121494296694700,2.666625404378990,5.178009510262840,4.353332098591230,0.349641457632898,3.270599306660770,0.115156309937155,1.932727051725590,0.097036399535012,0.147358131166261,0.641780583789893,1.801934297441430,0.432417019102649,0.339509240834858,0.203595677156795,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3.369951106401200,25.223448323666900,1.830401409974430,4.432376140784990,5.114497526872520,0.000000000000000,2.127859789875680,0.115156309937155,0.858989800766929,0.080160503963705,0.357869747118063,0.289836392679307,1.282145557794870,0.270260636939156,0.296472858193819,0.239003621010151,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0.584384584925064,24.022331736825600,2.787413314681870,5.219433586344950,4.295465721002590,0.699282915265795,3.664647415897010,0.172734464905733,1.687301394363610,0.097036399535012,0.252613939142162,0.476159787973147,2.148460123872480,0.297286700633071,0.353854701715204,0.177039719266778,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0.973974308208440,24.022331736825600,1.700322121955940,5.260857662427050,4.566992569687730,0.000000000000000,2.994765630195400,0.172734464905733,1.319162908320640,0.113912295106318,0.021051161595180,0.258782493463667,1.801934297441430,0.283773668786113,0.234309194378986,0.185891705230117,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3.954335691326270,24.022331736825600,2.016228964286550,3.521046466978730,4.299916980817100,0.000000000000000,2.561312710035540,2.245548043774530,0.981702629447919,0.084379477856532,0.042102323190360,0.331241591633493,1.386103305724180,0.297286700633071,0.272563756726576,0.230151635046812,1,0,1,0,1,1,0,0,1,0,1,0,0,0
3.701102371192070,24.622890030246300,1.867566920836850,3.811014999553450,4.544736270615180,0.000000000000000,2.718931953730040,0.172734464905733,1.135093665299160,0.122350242891971,0.021051161595180,0.289836392679307,1.975197210656960,0.364851859867860,0.239091014672435,0.177039719266778,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1.811592213267700,24.322610883536000,2.332135806617170,4.308103912538690,4.166379186381790,0.000000000000000,3.112980062966270,0.115156309937155,1.380519322661140,0.101255373427838,0.063153484785540,0.320890291894947,2.287070454444900,0.378364891714818,0.215181913205191,0.115075817523406,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.973974308208440,24.322610883536000,2.508671983213680,5.882218803658590,5.105595007243490,0.000000000000000,3.112980062966270,0.172734464905733,1.503232151342130,0.067503582285226,0.168409292761441,0.734942281436813,1.282145557794870,1.918850522268000,0.980273160156983,0.239003621010151,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3.272553675580360,25.223448323666900,2.081268608295800,4.142407608210280,4.731689182824620,0.000000000000000,2.994765630195400,0.057578154968578,1.135093665299160,0.042189738928266,0.021051161595180,0.372646790587680,1.212840392508660,0.364851859867860,0.310818319074165,0.433747312203607,0,0,0,1,1,1,1,1,1,0,1,0,0,1
1.012933280536780,23.121494296694700,2.508671983213680,5.467978042837560,4.771750521155210,0.000000000000000,3.152384873889900,0.115156309937155,1.748657808704110,0.092817425642185,0.105255807975901,0.558970185881520,1.905892045370750,0.243234573245240,0.310818319074165,0.230151635046812,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4.129651066803790,24.022331736825600,1.941897942561700,3.603894619142940,4.473516113583010,0.000000000000000,2.521907899111920,0.287890774842888,0.828311593596682,0.054846660606746,0.042102323190360,0.310538992156400,1.316798140437970,0.324312764326987,0.325163779954511,0.150483761376762,1,1,0,0,1,1,0,0,1,0,1,1,0,0
3.038799841610330,25.523727470377200,1.802527276827610,4.473800216867100,4.985410992251710,0.000000000000000,2.482503088188290,0.172734464905733,0.951024422277672,0.046408712821093,0.063153484785540,0.227728594248027,1.282145557794870,0.256747605092198,0.133890968216564,0.177039719266778,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.954335691326270,24.923169176956600,1.867566920836850,3.852439075635560,4.704981623937550,0.000000000000000,2.364288655417420,0.115156309937155,1.135093665299160,0.054846660606746,0.042102323190360,0.279485092940760,1.490061053653490,0.351338828020902,0.205618272618294,0.177039719266778,0,1,1,0,1,1,0,1,1,0,0,0,0,1
1.753153754775190,24.322610883536000,2.322844428901560,4.225255760374480,4.055097691019030,0.000000000000000,3.073575252042650,0.115156309937155,1.411197529831380,0.097036399535012,0.063153484785540,0.310538992156400,2.391028202374210,0.418903987255691,0.325163779954511,0.070815887706711,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.227207628342630,24.923169176956600,2.378592695195200,4.680920597277610,4.201989264897870,0.000000000000000,3.073575252042650,0.115156309937155,1.472553944171880,0.088598451749359,0.063153484785540,0.403700689803320,1.732629132155220,0.337825796173944,0.487745669931767,0.079667873670050,0,1,1,0,1,0,0,0,1,0,1,0,0,0
1.714194782446850,23.722052590115300,2.053394475148980,4.639496521195510,4.433454775252420,0.427339559329097,3.152384873889900,0.172734464905733,1.533910358512370,0.067503582285226,0.168409292761441,0.445105888757507,1.871239462727640,0.324312764326987,0.473400209051421,0.132779789450084,0,0,0,1,1,1,0,0,1,0,0,0,0,0
0.681782015745908,24.322610883536000,2.480797850066870,5.965066955822800,4.976508472622690,0.000000000000000,3.152384873889900,0.230312619874310,1.748657808704110,0.080160503963705,0.210511615951802,0.662483183266987,1.282145557794870,0.310799732480029,0.267781936433127,0.177039719266778,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.311512647908700,24.322610883536000,2.034811719717770,3.935287227799760,4.513577451913600,0.000000000000000,2.915956008348160,0.115156309937155,1.288484701150390,0.054846660606746,0.126306969571081,0.362295490849133,1.282145557794870,0.297286700633071,0.310818319074165,0.194743691193456,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3.116717786267010,22.821215149984300,1.867566920836850,4.100983532128170,4.611505167832830,0.000000000000000,2.206669411722930,0.690937859622931,1.012380836618170,0.067503582285226,0.126306969571081,0.217377294509480,1.801934297441430,0.527008242031353,0.387327443769345,0.221299649083473,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.759699960402583,21.319819416432700,2.462215094635650,5.675098423248080,4.785104300598740,0.271943355936698,3.152384873889900,0.115156309937155,1.871370637385100,0.084379477856532,0.063153484785540,0.579672785358613,1.905892045370750,0.378364891714818,0.172145530564153,0.247855606973490,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3.740061343520410,24.622890030246300,1.895441053983670,3.976711303881860,4.758396741711680,0.000000000000000,2.167264600799300,0.115156309937155,0.858989800766929,0.075941530070879,0.063153484785540,0.258782493463667,1.386103305724180,0.310799732480029,0.200836452324845,0.194743691193456,0,0,0,0,1,0,0,0,1,0,0,0,0,0
